;min;mean;max;best;generacion
0;821.1211223090811;1108.4889811324756;2440.4733546221105;[3, 7, 13, 6, 15, 10, 10, 14, 0];[[4, 6, 13, 5, 15, 10, 10, 14, 0], [3, 7, 13, 6, 12, 9, 11, 15, 0], [4, 6, 13, 5, 13, 10, 10, 16, 0], [4, 6, 14, 5, 12, 10, 11, 15, 1], [3, 7, 13, 6, 14, 10, 10, 17, 0], [4, 6, 14, 5, 15, 10, 10, 14, 0], [4, 6, 13, 5, 12, 9, 11, 15, 1], [3, 7, 13, 6, 15, 10, 10, 14, 0], [4, 6, 14, 5, 14, 10, 10, 16, 0], [4, 6, 13, 5, 15, 10, 10, 14, 0], [3, 7, 13, 6, 12, 9, 11, 15, 0], [4, 6, 13, 5, 13, 10, 10, 16, 0], [4, 6, 14, 5, 12, 10, 11, 15, 1], [3, 7, 13, 6, 14, 10, 10, 17, 0], [4, 6, 14, 5, 15, 10, 10, 14, 0]] 
1;822.9907704324025;800.2484801444793;2455.3874378925775;[3, 7, 13, 6, 12, 9, 11, 15, 0];[[4, 6, 13, 5, 12, 9, 11, 15, 0], [3, 7, 13, 6, 15, 10, 10, 14, 0], [4, 6, 13, 5, 14, 10, 10, 16, 0], [4, 6, 13, 5, 15, 10, 10, 14, 0], [3, 7, 13, 6, 13, 10, 13, 16, 0], [4, 6, 13, 5, 12, 9, 11, 16, 0], [4, 6, 13, 5, 15, 10, 10, 14, 0], [3, 7, 13, 6, 12, 9, 11, 15, 0], [4, 6, 13, 5, 13, 10, 10, 16, 0], [4, 6, 13, 5, 12, 9, 11, 15, 0], [3, 7, 13, 6, 15, 10, 10, 14, 0], [4, 6, 13, 5, 14, 10, 10, 16, 0], [4, 6, 13, 5, 15, 10, 10, 14, 0], [3, 7, 13, 6, 13, 10, 13, 16, 0], [4, 6, 13, 5, 12, 9, 11, 16, 0]] 
2;822.9907704324025;669.1157748811544;2455.3874378925775;[3, 7, 13, 6, 12, 9, 11, 15, 0];[[4, 6, 13, 5, 15, 10, 13, 14, 0], [4, 7, 13, 6, 12, 9, 11, 15, 0], [4, 6, 13, 5, 14, 10, 10, 16, 0], [3, 6, 13, 5, 12, 9, 11, 15, 0], [3, 7, 15, 6, 14, 10, 10, 16, 0], [4, 6, 13, 5, 15, 10, 10, 15, 0], [4, 6, 13, 5, 12, 9, 11, 15, 0], [3, 7, 13, 6, 15, 10, 10, 14, 0], [4, 6, 13, 5, 14, 10, 10, 16, 0], [4, 6, 13, 5, 15, 10, 13, 14, 0], [4, 7, 13, 6, 12, 9, 11, 15, 0], [4, 6, 13, 5, 14, 10, 10, 16, 0], [3, 6, 13, 5, 12, 9, 11, 15, 0], [3, 7, 15, 6, 14, 10, 10, 16, 0], [4, 6, 13, 5, 15, 10, 10, 15, 0]] 
3;815.4110071169359;605.9284868773028;2334.4625604166604;[4, 7, 13, 6, 12, 9, 11, 15, 0];[[4, 6, 13, 5, 12, 9, 11, 15, 0], [4, 7, 13, 6, 15, 10, 13, 14, 0], [4, 6, 13, 6, 14, 10, 10, 16, 0], [5, 6, 13, 5, 15, 10, 13, 14, 0], [4, 7, 13, 6, 14, 10, 13, 16, 0], [4, 6, 13, 5, 12, 9, 11, 15, 0], [4, 6, 13, 5, 15, 10, 13, 14, 0], [4, 7, 13, 6, 12, 9, 11, 15, 0], [4, 6, 13, 5, 14, 10, 10, 16, 0], [4, 6, 13, 5, 12, 9, 11, 15, 0], [4, 7, 13, 6, 15, 10, 13, 14, 0], [4, 6, 13, 6, 14, 10, 10, 16, 0], [5, 6, 13, 5, 15, 10, 13, 14, 0], [4, 7, 13, 6, 14, 10, 13, 16, 0], [4, 6, 13, 5, 12, 9, 11, 15, 0]] 
4;815.4110071169359;603.9263211291428;2334.4625604166604;[4, 7, 13, 6, 12, 9, 11, 15, 0];[[4, 8, 13, 5, 15, 10, 13, 14, 0], [4, 7, 13, 6, 13, 9, 11, 15, 0], [4, 6, 12, 5, 14, 10, 10, 16, 0], [4, 8, 13, 6, 12, 9, 11, 15, 0], [4, 7, 13, 6, 14, 8, 10, 16, 0], [4, 6, 13, 6, 15, 10, 13, 14, 0], [4, 6, 13, 5, 12, 9, 11, 15, 0], [4, 7, 13, 6, 15, 10, 13, 14, 0], [4, 6, 13, 6, 14, 10, 10, 16, 0], [4, 8, 13, 5, 15, 10, 13, 14, 0], [4, 7, 13, 6, 13, 9, 11, 15, 0], [4, 6, 12, 5, 14, 10, 10, 16, 0], [4, 8, 13, 6, 12, 9, 11, 15, 0], [4, 7, 13, 6, 14, 8, 10, 16, 0], [4, 6, 13, 6, 15, 10, 13, 14, 0]] 
5;209.66536732296652;607.8889591775333;2900.1448879217965;0;[[4, 8, 13, 5, 13, 8, 11, 15, 0], [4, 5, 13, 6, 15, 10, 13, 14, 0], [4, 8, 13, 5, 14, 10, 10, 16, 0], [4, 6, 12, 5, 15, 10, 10, 14, 0], [4, 7, 13, 6, 12, 10, 10, 16, 0], [4, 6, 12, 5, 13, 9, 11, 15, 0], [4, 8, 13, 5, 15, 10, 13, 14, 0], [4, 7, 13, 6, 13, 9, 11, 15, 0], [4, 6, 12, 5, 14, 10, 10, 16, 0], [4, 8, 13, 5, 13, 8, 11, 15, 0], [4, 5, 13, 6, 15, 10, 13, 14, 0], [4, 8, 13, 5, 14, 10, 10, 16, 0], [4, 6, 12, 5, 15, 10, 10, 14, 0], [4, 7, 13, 6, 12, 10, 10, 16, 0], [4, 6, 12, 5, 13, 9, 11, 15, 0]] 
6;209.66536732296652;601.3336320670265;2900.1448879217965;0;[[4, 8, 13, 5, 15, 10, 13, 14, 1], [4, 5, 13, 6, 13, 9, 11, 15, 0], [4, 8, 13, 5, 14, 8, 10, 16, 0], [4, 8, 13, 5, 13, 8, 11, 15, 0], [4, 5, 13, 6, 14, 10, 10, 16, 0], [4, 7, 13, 5, 15, 10, 13, 14, 0], [4, 8, 13, 5, 13, 8, 11, 15, 0], [4, 5, 13, 6, 15, 10, 13, 14, 0], [4, 8, 13, 5, 14, 10, 10, 16, 0], [4, 8, 13, 5, 15, 10, 13, 14, 1], [4, 5, 13, 6, 13, 9, 11, 15, 0], [4, 8, 13, 5, 14, 8, 10, 16, 0], [4, 8, 13, 5, 13, 8, 11, 15, 0], [4, 5, 13, 6, 14, 10, 10, 16, 0], [4, 7, 13, 5, 15, 10, 13, 14, 0]] 
7;209.66536732296652;664.9285623475167;4556.670177360935;0;[[4, 8, 13, 5, 13, 8, 11, 15, 0], [4, 5, 13, 6, 15, 10, 13, 14, 1], [4, 8, 13, 5, 14, 8, 10, 17, 0], [4, 8, 13, 5, 15, 10, 13, 14, 1], [4, 5, 13, 6, 14, 8, 10, 16, 0], [4, 8, 13, 5, 13, 9, 11, 15, 0], [4, 8, 13, 5, 15, 10, 13, 14, 1], [4, 5, 13, 6, 13, 9, 11, 15, 0], [4, 8, 13, 5, 14, 8, 10, 16, 0], [4, 8, 13, 5, 13, 8, 11, 15, 0], [4, 5, 13, 6, 15, 10, 13, 14, 1], [4, 8, 13, 5, 14, 8, 10, 17, 0], [4, 8, 13, 5, 15, 10, 13, 14, 1], [4, 5, 13, 6, 14, 8, 10, 16, 0], [4, 8, 13, 5, 13, 9, 11, 15, 0]] 
8;209.66536732296652;757.3048333395753;4556.670177360935;0;[[4, 8, 13, 5, 15, 10, 13, 14, 1], [4, 5, 15, 6, 13, 8, 11, 15, 0], [4, 8, 13, 5, 14, 10, 10, 17, 0], [4, 8, 13, 5, 13, 8, 11, 15, 1], [4, 5, 13, 6, 14, 8, 10, 16, 0], [4, 8, 13, 5, 15, 10, 13, 16, 1], [4, 8, 13, 5, 13, 8, 11, 15, 0], [4, 5, 13, 6, 15, 10, 13, 14, 1], [4, 8, 13, 5, 14, 8, 10, 17, 0], [4, 8, 13, 5, 15, 10, 13, 14, 1], [4, 5, 15, 6, 13, 8, 11, 15, 0], [4, 8, 13, 5, 14, 10, 10, 17, 0], [4, 8, 13, 5, 13, 8, 11, 15, 1], [4, 5, 13, 6, 14, 8, 10, 16, 0], [4, 8, 13, 5, 15, 10, 13, 16, 1]] 
9;209.66536732296652;902.8073191762227;5274.39786388455;0;[[4, 8, 13, 5, 13, 8, 11, 15, 0], [4, 5, 15, 6, 15, 10, 13, 14, 1], [4, 8, 13, 6, 14, 10, 10, 17, 0], [5, 8, 13, 5, 15, 10, 13, 14, 1], [4, 5, 15, 6, 14, 10, 10, 16, 0], [4, 8, 13, 5, 13, 8, 11, 15, 0], [4, 8, 13, 5, 15, 10, 13, 14, 1], [4, 5, 15, 6, 13, 8, 11, 15, 0], [4, 8, 13, 5, 14, 10, 10, 17, 0], [4, 8, 13, 5, 13, 8, 11, 15, 0], [4, 5, 15, 6, 15, 10, 13, 14, 1], [4, 8, 13, 6, 14, 10, 10, 17, 0], [5, 8, 13, 5, 15, 10, 13, 14, 1], [4, 5, 15, 6, 14, 10, 10, 16, 0], [4, 8, 13, 5, 13, 8, 11, 15, 0]] 
10;209.66536732296652;979.7778401911089;5274.39786388455;0;[[4, 5, 13, 5, 15, 10, 13, 14, 1], [4, 5, 15, 6, 13, 8, 11, 15, 1], [4, 8, 13, 5, 14, 10, 10, 17, 0], [4, 7, 13, 6, 13, 8, 11, 15, 0], [4, 5, 14, 6, 14, 10, 10, 17, 0], [4, 8, 13, 6, 15, 10, 13, 14, 1], [4, 8, 13, 5, 13, 8, 11, 15, 0], [4, 5, 15, 6, 15, 10, 13, 14, 1], [4, 8, 13, 6, 14, 10, 10, 17, 0], [4, 5, 13, 5, 15, 10, 13, 14, 1], [4, 5, 15, 6, 13, 8, 11, 15, 1], [4, 8, 13, 5, 14, 10, 10, 17, 0], [4, 7, 13, 6, 13, 8, 11, 15, 0], [4, 5, 14, 6, 14, 10, 10, 17, 0], [4, 8, 13, 6, 15, 10, 13, 14, 1]] 
11;209.66536732296652;1020.7387556991015;5274.39786388455;0;[[4, 5, 13, 5, 15, 8, 11, 15, 1], [4, 5, 15, 6, 13, 10, 13, 14, 1], [4, 5, 13, 5, 14, 10, 12, 17, 0], [4, 8, 13, 5, 15, 10, 13, 14, 1], [4, 5, 15, 6, 14, 10, 10, 17, 1], [4, 8, 13, 5, 13, 8, 11, 15, 1], [4, 5, 13, 5, 15, 10, 13, 14, 1], [4, 5, 15, 6, 13, 8, 11, 15, 1], [4, 8, 13, 5, 14, 10, 10, 17, 0], [4, 5, 13, 5, 15, 8, 11, 15, 1], [4, 5, 15, 6, 13, 10, 13, 14, 1], [4, 5, 13, 5, 14, 10, 12, 17, 0], [4, 8, 13, 5, 15, 10, 13, 14, 1], [4, 5, 15, 6, 14, 10, 10, 17, 1], [4, 8, 13, 5, 13, 8, 11, 15, 1]] 
12;209.66536732296652;1075.1486102668982;5274.39786388455;0;[[4, 5, 13, 5, 12, 10, 13, 14, 1], [4, 5, 15, 6, 14, 8, 11, 15, 1], [4, 5, 13, 5, 14, 10, 12, 17, 0], [3, 5, 13, 5, 15, 8, 11, 15, 1], [4, 5, 15, 6, 14, 8, 12, 17, 0], [4, 5, 13, 5, 13, 10, 13, 14, 1], [4, 5, 13, 5, 15, 8, 11, 15, 1], [4, 5, 15, 6, 13, 10, 13, 14, 1], [4, 5, 13, 5, 14, 10, 12, 17, 0], [4, 5, 13, 5, 12, 10, 13, 14, 1], [4, 5, 15, 6, 14, 8, 11, 15, 1], [4, 5, 13, 5, 14, 10, 12, 17, 0], [3, 5, 13, 5, 15, 8, 11, 15, 1], [4, 5, 15, 6, 14, 8, 12, 17, 0], [4, 5, 13, 5, 13, 10, 13, 14, 1]] 
13;209.66536732296652;1035.6024097183597;5274.39786388455;0;[[4, 5, 13, 6, 14, 8, 11, 15, 1], [4, 5, 15, 5, 12, 10, 13, 14, 1], [4, 5, 13, 5, 14, 10, 13, 17, 0], [4, 5, 13, 5, 12, 10, 13, 14, 0], [4, 5, 15, 6, 13, 10, 12, 17, 0], [4, 5, 13, 5, 14, 8, 11, 15, 0], [4, 5, 13, 5, 12, 10, 13, 14, 1], [4, 5, 15, 6, 14, 8, 11, 15, 1], [4, 5, 13, 5, 14, 10, 12, 17, 0], [4, 5, 13, 6, 14, 8, 11, 15, 1], [4, 5, 15, 5, 12, 10, 13, 14, 1], [4, 5, 13, 5, 14, 10, 13, 17, 0], [4, 5, 13, 5, 12, 10, 13, 14, 0], [4, 5, 15, 6, 13, 10, 12, 17, 0], [4, 5, 13, 5, 14, 8, 11, 15, 0]] 
14;209.66536732296652;998.7065674738252;5274.39786388455;0;[[4, 6, 13, 6, 12, 10, 13, 14, 1], [4, 5, 15, 5, 14, 8, 11, 15, 1], [4, 5, 13, 6, 14, 10, 13, 17, 0], [3, 5, 13, 5, 14, 8, 11, 15, 1], [4, 5, 15, 5, 14, 10, 13, 17, 0], [4, 5, 13, 5, 12, 10, 13, 14, 1], [4, 5, 13, 6, 14, 8, 11, 15, 1], [4, 5, 15, 5, 12, 10, 13, 14, 1], [4, 5, 13, 5, 14, 10, 13, 17, 0], [4, 6, 13, 6, 12, 10, 13, 14, 1], [4, 5, 15, 5, 14, 8, 11, 15, 1], [4, 5, 13, 6, 14, 10, 13, 17, 0], [3, 5, 13, 5, 14, 8, 11, 15, 1], [4, 5, 15, 5, 14, 10, 13, 17, 0], [4, 5, 13, 5, 12, 10, 13, 14, 1]] 
15;209.66536732296652;973.0268002329334;5274.39786388455;0;[[4, 8, 13, 6, 14, 8, 11, 15, 1], [4, 5, 15, 5, 12, 10, 13, 14, 1], [4, 6, 12, 6, 14, 10, 13, 17, 0], [4, 5, 13, 6, 12, 10, 11, 14, 1], [4, 5, 15, 5, 15, 10, 13, 17, 0], [4, 5, 13, 6, 14, 8, 12, 15, 1], [4, 6, 13, 6, 12, 10, 13, 14, 1], [4, 5, 15, 5, 14, 8, 11, 15, 1], [4, 5, 13, 6, 14, 10, 13, 17, 0], [4, 8, 13, 6, 14, 8, 11, 15, 1], [4, 5, 15, 5, 12, 10, 13, 14, 1], [4, 6, 12, 6, 14, 10, 13, 17, 0], [4, 5, 13, 6, 12, 10, 11, 14, 1], [4, 5, 15, 5, 15, 10, 13, 17, 0], [4, 5, 13, 6, 14, 8, 12, 15, 1]] 
16;209.66536732296652;971.1446730735711;5274.39786388455;0;[[4, 8, 13, 6, 12, 10, 13, 18, 1], [4, 5, 15, 5, 14, 8, 11, 15, 1], [4, 8, 13, 6, 14, 10, 13, 17, 0], [4, 6, 12, 6, 14, 8, 11, 15, 0], [4, 5, 15, 5, 14, 10, 13, 17, 0], [4, 7, 12, 6, 12, 10, 13, 14, 1], [4, 8, 13, 6, 14, 8, 11, 15, 1], [4, 5, 15, 5, 12, 10, 13, 14, 1], [4, 6, 12, 6, 14, 10, 13, 17, 0], [4, 8, 13, 6, 12, 10, 13, 18, 1], [4, 5, 15, 5, 14, 8, 11, 15, 1], [4, 8, 13, 6, 14, 10, 13, 17, 0], [4, 6, 12, 6, 14, 8, 11, 15, 0], [4, 5, 15, 5, 14, 10, 13, 17, 0], [4, 7, 12, 6, 12, 10, 13, 14, 1]] 
17;209.66536732296652;1021.976660671189;5274.39786388455;0;[[4, 8, 13, 5, 14, 8, 11, 15, 1], [4, 5, 15, 6, 12, 10, 13, 18, 1], [4, 8, 13, 6, 14, 10, 13, 17, 0], [4, 8, 14, 6, 12, 10, 13, 18, 1], [4, 5, 15, 5, 14, 10, 12, 17, 0], [4, 8, 13, 6, 14, 8, 12, 15, 1], [4, 8, 13, 6, 12, 10, 13, 18, 1], [4, 5, 15, 5, 14, 8, 11, 15, 1], [4, 8, 13, 6, 14, 10, 13, 17, 0], [4, 8, 13, 5, 14, 8, 11, 15, 1], [4, 5, 15, 6, 12, 10, 13, 18, 1], [4, 8, 13, 6, 14, 10, 13, 17, 0], [4, 8, 14, 6, 12, 10, 13, 18, 1], [4, 5, 15, 5, 14, 10, 12, 17, 0], [4, 8, 13, 6, 14, 8, 12, 15, 1]] 
18;209.66536732296652;1130.017157222338;5623.96212407579;0;[[4, 8, 13, 5, 12, 10, 13, 18, 1], [4, 5, 15, 6, 14, 8, 10, 15, 1], [4, 8, 13, 5, 14, 10, 13, 18, 0], [5, 8, 13, 6, 14, 8, 11, 15, 1], [4, 5, 15, 6, 14, 10, 13, 17, 0], [4, 8, 13, 6, 12, 10, 13, 18, 1], [4, 8, 13, 5, 14, 8, 11, 15, 1], [4, 5, 15, 6, 12, 10, 13, 18, 1], [4, 8, 13, 6, 14, 10, 13, 17, 0], [4, 8, 13, 5, 12, 10, 13, 18, 1], [4, 5, 15, 6, 14, 8, 10, 15, 1], [4, 8, 13, 5, 14, 10, 13, 18, 0], [5, 8, 13, 6, 14, 8, 11, 15, 1], [4, 5, 15, 6, 14, 10, 13, 17, 0], [4, 8, 13, 6, 12, 10, 13, 18, 1]] 
19;209.66536732296652;1220.5920132867236;5623.96212407579;0;[[4, 8, 12, 5, 14, 8, 10, 15, 1], [4, 5, 15, 5, 12, 10, 13, 18, 1], [4, 8, 13, 5, 14, 10, 13, 16, 0], [4, 8, 13, 5, 12, 10, 13, 18, 1], [4, 5, 15, 6, 12, 10, 13, 18, 0], [4, 8, 13, 5, 15, 8, 10, 15, 1], [4, 8, 13, 5, 12, 10, 13, 18, 1], [4, 5, 15, 6, 14, 8, 10, 15, 1], [4, 8, 13, 5, 14, 10, 13, 18, 0], [4, 8, 12, 5, 14, 8, 10, 15, 1], [4, 5, 15, 5, 12, 10, 13, 18, 1], [4, 8, 13, 5, 14, 10, 13, 16, 0], [4, 8, 13, 5, 12, 10, 13, 18, 1], [4, 5, 15, 6, 12, 10, 13, 18, 0], [4, 8, 13, 5, 15, 8, 10, 15, 1]] 
20;209.66536732296652;1287.9828510732368;5623.96212407579;0;[[4, 8, 12, 5, 12, 10, 13, 18, 1], [4, 5, 15, 6, 14, 8, 10, 15, 1], [4, 8, 14, 5, 14, 10, 13, 16, 0], [3, 8, 13, 5, 14, 8, 10, 15, 1], [4, 5, 15, 5, 14, 8, 13, 16, 0], [4, 8, 13, 5, 12, 10, 13, 18, 1], [4, 8, 12, 5, 14, 8, 10, 15, 1], [4, 5, 15, 5, 12, 10, 13, 18, 1], [4, 8, 13, 5, 14, 10, 13, 16, 0], [4, 8, 12, 5, 12, 10, 13, 18, 1], [4, 5, 15, 6, 14, 8, 10, 15, 1], [4, 8, 14, 5, 14, 10, 13, 16, 0], [3, 8, 13, 5, 14, 8, 10, 15, 1], [4, 5, 15, 5, 14, 8, 13, 16, 0], [4, 8, 13, 5, 12, 10, 13, 18, 1]] 
21;209.66536732296652;1347.1187169740901;5623.96212407579;0;[[4, 8, 12, 5, 14, 8, 10, 15, 1], [4, 5, 14, 6, 12, 10, 13, 18, 1], [4, 8, 12, 5, 15, 10, 13, 16, 0], [4, 8, 13, 5, 12, 10, 13, 18, 1], [4, 5, 15, 6, 14, 10, 13, 14, 0], [5, 8, 14, 5, 14, 8, 10, 15, 1], [4, 8, 12, 5, 12, 10, 13, 18, 1], [4, 5, 15, 6, 14, 8, 10, 15, 1], [4, 8, 14, 5, 14, 10, 13, 16, 0], [4, 8, 12, 5, 14, 8, 10, 15, 1], [4, 5, 14, 6, 12, 10, 13, 18, 1], [4, 8, 12, 5, 15, 10, 13, 16, 0], [4, 8, 13, 5, 12, 10, 13, 18, 1], [4, 5, 15, 6, 14, 10, 13, 14, 0], [5, 8, 14, 5, 14, 8, 10, 15, 1]] 
22;209.66536732296652;1400.8925724130904;5623.96212407579;0;[[4, 8, 12, 5, 12, 10, 12, 18, 1], [4, 5, 14, 6, 15, 8, 10, 15, 1], [4, 8, 12, 5, 15, 10, 13, 16, 0], [4, 8, 12, 5, 14, 10, 10, 15, 1], [4, 5, 14, 6, 15, 10, 13, 16, 1], [4, 8, 12, 5, 12, 10, 13, 18, 1], [4, 8, 12, 5, 14, 8, 10, 15, 1], [4, 5, 14, 6, 12, 10, 13, 18, 1], [4, 8, 12, 5, 15, 10, 13, 16, 0], [4, 8, 12, 5, 12, 10, 12, 18, 1], [4, 5, 14, 6, 15, 8, 10, 15, 1], [4, 8, 12, 5, 15, 10, 13, 16, 0], [4, 8, 12, 5, 14, 10, 10, 15, 1], [4, 5, 14, 6, 15, 10, 13, 16, 1], [4, 8, 12, 5, 12, 10, 13, 18, 1]] 
23;209.66536732296652;1457.6286279249491;5623.96212407579;0;[[4, 8, 12, 5, 15, 8, 10, 15, 1], [4, 5, 14, 6, 12, 9, 12, 18, 1], [4, 8, 12, 5, 15, 10, 13, 16, 0], [4, 8, 12, 5, 12, 10, 11, 18, 1], [4, 5, 14, 6, 15, 10, 13, 16, 0], [4, 8, 12, 5, 13, 8, 10, 15, 1], [4, 8, 12, 5, 12, 10, 12, 18, 1], [4, 5, 14, 6, 15, 8, 10, 15, 1], [4, 8, 12, 5, 15, 10, 13, 16, 0], [4, 8, 12, 5, 15, 8, 10, 15, 1], [4, 5, 14, 6, 12, 9, 12, 18, 1], [4, 8, 12, 5, 15, 10, 13, 16, 0], [4, 8, 12, 5, 12, 10, 11, 18, 1], [4, 5, 14, 6, 15, 10, 13, 16, 0], [4, 8, 12, 5, 13, 8, 10, 15, 1]] 
