;min;mean;max;best;generacion
24;209.66536732296652;1487.598651039041;5623.96212407579;0;[[4, 8, 12, 5, 12, 9, 12, 18, 1], [4, 5, 14, 6, 15, 8, 11, 15, 1], [4, 8, 12, 5, 15, 9, 13, 16, 0], [5, 8, 12, 5, 15, 8, 10, 15, 1], [4, 5, 14, 6, 15, 10, 13, 16, 0], [4, 8, 12, 5, 12, 9, 11, 18, 1], [4, 8, 12, 5, 15, 8, 10, 15, 1], [4, 5, 14, 6, 12, 9, 12, 18, 1], [4, 8, 12, 5, 15, 10, 13, 16, 0], [4, 8, 12, 5, 12, 9, 12, 18, 1], [4, 5, 14, 6, 15, 8, 11, 15, 1], [4, 8, 12, 5, 15, 9, 13, 16, 0], [5, 8, 12, 5, 15, 8, 10, 15, 1], [4, 5, 14, 6, 15, 10, 13, 16, 0], [4, 8, 12, 5, 12, 9, 11, 18, 1]] 
25;209.66536732296652;1516.2262382079948;5623.96212407579;0;[[4, 8, 12, 5, 15, 8, 11, 15, 0], [4, 5, 14, 6, 12, 9, 12, 18, 1], [4, 8, 12, 5, 15, 9, 13, 16, 0], [4, 8, 12, 5, 12, 9, 13, 18, 1], [5, 5, 14, 6, 15, 9, 13, 16, 0], [4, 8, 12, 5, 15, 8, 11, 15, 1], [4, 8, 12, 5, 12, 9, 12, 18, 1], [4, 5, 14, 6, 15, 8, 11, 15, 1], [4, 8, 12, 5, 15, 9, 13, 16, 0], [4, 8, 12, 5, 15, 8, 11, 15, 0], [4, 5, 14, 6, 12, 9, 12, 18, 1], [4, 8, 12, 5, 15, 9, 13, 16, 0], [4, 8, 12, 5, 12, 9, 13, 18, 1], [5, 5, 14, 6, 15, 9, 13, 16, 0], [4, 8, 12, 5, 15, 8, 11, 15, 1]] 
26;209.66536732296652;1535.4895052529805;5623.96212407579;0;[[4, 8, 12, 5, 12, 9, 11, 18, 1], [4, 5, 14, 6, 15, 8, 11, 15, 1], [4, 8, 12, 5, 15, 9, 13, 15, 0], [4, 8, 12, 5, 15, 8, 12, 15, 0], [4, 5, 14, 6, 15, 9, 13, 16, 0], [4, 8, 12, 5, 12, 9, 12, 18, 0], [4, 8, 12, 5, 15, 8, 11, 15, 0], [4, 5, 14, 6, 12, 9, 12, 18, 1], [4, 8, 12, 5, 15, 9, 13, 16, 0], [4, 8, 12, 5, 12, 9, 11, 18, 1], [4, 5, 14, 6, 15, 8, 11, 15, 1], [4, 8, 12, 5, 15, 9, 13, 15, 0], [4, 8, 12, 5, 15, 8, 12, 15, 0], [4, 5, 14, 6, 15, 9, 13, 16, 0], [4, 8, 12, 5, 12, 9, 12, 18, 0]] 
27;209.66536732296652;1532.3808917257084;5623.96212407579;0;[[4, 8, 12, 5, 15, 8, 11, 14, 1], [4, 5, 14, 5, 12, 9, 11, 18, 1], [4, 8, 12, 5, 15, 9, 12, 15, 0], [4, 8, 12, 5, 12, 9, 12, 18, 1], [4, 5, 14, 6, 15, 9, 13, 17, 0], [4, 5, 12, 5, 15, 8, 11, 15, 1], [4, 8, 12, 5, 12, 9, 11, 18, 1], [4, 5, 14, 6, 15, 8, 11, 15, 1], [4, 8, 12, 5, 15, 9, 13, 15, 0], [4, 8, 12, 5, 15, 8, 11, 14, 1], [4, 5, 14, 5, 12, 9, 11, 18, 1], [4, 8, 12, 5, 15, 9, 12, 15, 0], [4, 8, 12, 5, 12, 9, 12, 18, 1], [4, 5, 14, 6, 15, 9, 13, 17, 0], [4, 5, 12, 5, 15, 8, 11, 15, 1]] 
28;209.66536732296652;1537.5347730126596;5623.96212407579;0;[[4, 8, 12, 5, 12, 8, 11, 18, 1], [4, 5, 14, 5, 12, 8, 11, 14, 1], [4, 8, 12, 5, 15, 9, 13, 15, 0], [3, 8, 12, 5, 15, 8, 11, 14, 1], [4, 5, 14, 5, 15, 9, 12, 16, 0], [4, 8, 12, 5, 12, 8, 11, 18, 1], [4, 8, 12, 5, 15, 8, 11, 14, 1], [4, 5, 14, 5, 12, 9, 11, 18, 1], [4, 8, 12, 5, 15, 9, 12, 15, 0], [4, 8, 12, 5, 12, 8, 11, 18, 1], [4, 5, 14, 5, 12, 8, 11, 14, 1], [4, 8, 12, 5, 15, 9, 13, 15, 0], [3, 8, 12, 5, 15, 8, 11, 14, 1], [4, 5, 14, 5, 15, 9, 12, 16, 0], [4, 8, 12, 5, 12, 8, 11, 18, 1]] 
29;209.66536732296652;1549.0211582059296;5623.96212407579;0;[[4, 8, 14, 5, 12, 8, 11, 14, 1], [4, 5, 14, 5, 13, 8, 11, 18, 1], [4, 8, 12, 5, 15, 9, 11, 15, 0], [4, 8, 12, 5, 13, 8, 11, 18, 1], [4, 5, 14, 5, 15, 9, 12, 15, 0], [4, 7, 12, 5, 12, 8, 11, 14, 1], [4, 8, 12, 5, 12, 8, 11, 18, 1], [4, 5, 14, 5, 12, 8, 11, 14, 1], [4, 8, 12, 5, 15, 9, 13, 15, 0], [4, 8, 14, 5, 12, 8, 11, 14, 1], [4, 5, 14, 5, 13, 8, 11, 18, 1], [4, 8, 12, 5, 15, 9, 11, 15, 0], [4, 8, 12, 5, 13, 8, 11, 18, 1], [4, 5, 14, 5, 15, 9, 12, 15, 0], [4, 7, 12, 5, 12, 8, 11, 14, 1]] 
30;209.66536732296652;1547.8084539855336;5623.96212407579;0;[[4, 8, 14, 5, 13, 8, 11, 14, 1], [4, 6, 14, 5, 12, 8, 11, 14, 1], [4, 8, 14, 5, 15, 9, 11, 15, 0], [4, 8, 12, 5, 12, 8, 11, 14, 0], [4, 5, 14, 5, 15, 9, 11, 15, 1], [4, 8, 12, 5, 14, 8, 11, 18, 1], [4, 8, 14, 5, 12, 8, 11, 14, 1], [4, 5, 14, 5, 13, 8, 11, 18, 1], [4, 8, 12, 5, 15, 9, 11, 15, 0], [4, 8, 14, 5, 13, 8, 11, 14, 1], [4, 6, 14, 5, 12, 8, 11, 14, 1], [4, 8, 14, 5, 15, 9, 11, 15, 0], [4, 8, 12, 5, 12, 8, 11, 14, 0], [4, 5, 14, 5, 15, 9, 11, 15, 1], [4, 8, 12, 5, 14, 8, 11, 18, 1]] 
31;698.1943043578472;1548.0912167646397;2092.4418217649704;[4, 8, 12, 5, 12, 8, 11, 14, 0];[[4, 8, 14, 5, 12, 8, 10, 14, 1], [4, 6, 14, 5, 13, 8, 11, 14, 1], [5, 8, 14, 5, 15, 9, 11, 15, 0], [4, 8, 14, 5, 13, 8, 11, 14, 1], [4, 6, 14, 6, 15, 9, 11, 15, 0], [4, 8, 14, 5, 12, 8, 11, 14, 1], [4, 8, 14, 5, 13, 8, 11, 14, 1], [4, 6, 14, 5, 12, 8, 11, 14, 1], [4, 8, 14, 5, 15, 9, 11, 15, 0], [4, 8, 14, 5, 12, 8, 10, 14, 1], [4, 6, 14, 5, 13, 8, 11, 14, 1], [5, 8, 14, 5, 15, 9, 11, 15, 0], [4, 8, 14, 5, 13, 8, 11, 14, 1], [4, 6, 14, 6, 15, 9, 11, 15, 0], [4, 8, 14, 5, 12, 8, 11, 14, 1]] 
32;156.79473416529092;1550.7440763648426;5623.96212407579;0;[[4, 8, 14, 5, 13, 8, 11, 14, 1], [4, 6, 14, 5, 12, 9, 10, 14, 1], [4, 8, 14, 5, 15, 9, 11, 15, 0], [5, 8, 15, 5, 12, 8, 10, 14, 1], [4, 6, 14, 5, 15, 9, 13, 15, 0], [5, 8, 14, 5, 13, 8, 11, 14, 1], [4, 8, 14, 5, 12, 8, 10, 14, 1], [4, 6, 14, 5, 13, 8, 11, 14, 1], [5, 8, 14, 5, 15, 9, 11, 15, 0], [4, 8, 14, 5, 13, 8, 11, 14, 1], [4, 6, 14, 5, 12, 9, 10, 14, 1], [4, 8, 14, 5, 15, 9, 11, 15, 0], [5, 8, 15, 5, 12, 8, 10, 14, 1], [4, 6, 14, 5, 15, 9, 13, 15, 0], [5, 8, 14, 5, 13, 8, 11, 14, 1]] 
33;156.79473416529092;1554.3129801125367;5623.96212407579;0;[[5, 8, 14, 5, 12, 9, 10, 14, 1], [4, 6, 12, 5, 13, 8, 11, 14, 1], [4, 8, 14, 5, 15, 9, 11, 14, 0], [4, 8, 14, 5, 13, 8, 11, 14, 1], [4, 6, 14, 5, 15, 9, 11, 15, 0], [4, 8, 14, 6, 12, 9, 10, 14, 1], [4, 8, 14, 5, 13, 8, 11, 14, 1], [4, 6, 14, 5, 12, 9, 10, 14, 1], [4, 8, 14, 5, 15, 9, 11, 15, 0], [5, 8, 14, 5, 12, 9, 10, 14, 1], [4, 6, 12, 5, 13, 8, 11, 14, 1], [4, 8, 14, 5, 15, 9, 11, 14, 0], [4, 8, 14, 5, 13, 8, 11, 14, 1], [4, 6, 14, 5, 15, 9, 11, 15, 0], [4, 8, 14, 6, 12, 9, 10, 14, 1]] 
34;156.79473416529092;1557.416209072987;5623.96212407579;0;[[5, 8, 14, 5, 13, 8, 11, 14, 1], [4, 5, 12, 5, 12, 9, 10, 14, 1], [5, 8, 14, 5, 15, 9, 11, 14, 0], [4, 8, 14, 5, 12, 9, 10, 14, 1], [5, 6, 12, 5, 15, 9, 11, 14, 0], [4, 8, 14, 5, 15, 8, 11, 14, 1], [5, 8, 14, 5, 12, 9, 10, 14, 1], [4, 6, 12, 5, 13, 8, 11, 14, 1], [4, 8, 14, 5, 15, 9, 11, 14, 0], [5, 8, 14, 5, 13, 8, 11, 14, 1], [4, 5, 12, 5, 12, 9, 10, 14, 1], [5, 8, 14, 5, 15, 9, 11, 14, 0], [4, 8, 14, 5, 12, 9, 10, 14, 1], [5, 6, 12, 5, 15, 9, 11, 14, 0], [4, 8, 14, 5, 15, 8, 11, 14, 1]] 
35;156.79473416529092;1562.163614048622;5623.96212407579;0;[[5, 8, 12, 5, 12, 9, 10, 14, 1], [4, 7, 12, 5, 13, 8, 11, 14, 1], [5, 7, 14, 5, 15, 9, 11, 14, 0], [5, 6, 14, 5, 13, 8, 11, 14, 1], [4, 5, 12, 5, 15, 9, 13, 14, 0], [5, 8, 14, 5, 12, 9, 10, 14, 0], [5, 8, 14, 5, 13, 8, 11, 14, 1], [4, 5, 12, 5, 12, 9, 10, 14, 1], [5, 8, 14, 5, 15, 9, 11, 14, 0], [5, 8, 12, 5, 12, 9, 10, 14, 1], [4, 7, 12, 5, 13, 8, 11, 14, 1], [5, 7, 14, 5, 15, 9, 11, 14, 0], [5, 6, 14, 5, 13, 8, 11, 14, 1], [4, 5, 12, 5, 15, 9, 13, 14, 0], [5, 8, 14, 5, 12, 9, 10, 14, 0]] 
36;156.79473416529092;1542.4250073706203;5623.96212407579;0;[[5, 8, 12, 5, 13, 10, 11, 14, 1], [4, 7, 12, 5, 12, 9, 10, 14, 1], [5, 8, 12, 6, 15, 9, 11, 14, 0], [5, 7, 14, 5, 13, 9, 10, 14, 1], [4, 7, 12, 5, 13, 9, 11, 14, 0], [5, 7, 14, 5, 13, 8, 11, 14, 1], [5, 8, 12, 5, 12, 9, 10, 14, 1], [4, 7, 12, 5, 13, 8, 11, 14, 1], [5, 7, 14, 5, 15, 9, 11, 14, 0], [5, 8, 12, 5, 13, 10, 11, 14, 1], [4, 7, 12, 5, 12, 9, 10, 14, 1], [5, 8, 12, 6, 15, 9, 11, 14, 0], [5, 7, 14, 5, 13, 9, 10, 14, 1], [4, 7, 12, 5, 13, 9, 11, 14, 0], [5, 7, 14, 5, 13, 8, 11, 14, 1]] 
37;156.79473416529092;1534.4628121837811;5623.96212407579;0;[[3, 8, 12, 5, 12, 9, 10, 14, 1], [4, 7, 12, 6, 13, 10, 11, 14, 1], [5, 8, 12, 5, 15, 9, 11, 14, 1], [5, 8, 12, 6, 13, 9, 11, 14, 1], [4, 7, 15, 5, 15, 9, 11, 14, 0], [5, 8, 12, 6, 12, 9, 10, 14, 1], [5, 8, 12, 5, 13, 10, 11, 14, 1], [4, 7, 12, 5, 12, 9, 10, 14, 1], [5, 8, 12, 6, 15, 9, 11, 14, 0], [3, 8, 12, 5, 12, 9, 10, 14, 1], [4, 7, 12, 6, 13, 10, 11, 14, 1], [5, 8, 12, 5, 15, 9, 11, 14, 1], [5, 8, 12, 6, 13, 9, 11, 14, 1], [4, 7, 15, 5, 15, 9, 11, 14, 0], [5, 8, 12, 6, 12, 9, 10, 14, 1]] 
38;156.79473416529092;1544.8589101350726;5623.96212407579;0;[[3, 8, 12, 5, 13, 10, 11, 14, 1], [5, 7, 12, 6, 12, 9, 10, 14, 1], [3, 8, 12, 5, 15, 9, 11, 14, 1], [5, 8, 12, 5, 14, 9, 10, 14, 1], [4, 7, 12, 6, 15, 9, 11, 14, 1], [5, 8, 12, 6, 13, 10, 11, 14, 1], [3, 8, 12, 5, 12, 9, 10, 14, 1], [4, 7, 12, 6, 13, 10, 11, 14, 1], [5, 8, 12, 5, 15, 9, 11, 14, 1], [3, 8, 12, 5, 13, 10, 11, 14, 1], [5, 7, 12, 6, 12, 9, 10, 14, 1], [3, 8, 12, 5, 15, 9, 11, 14, 1], [5, 8, 12, 5, 14, 9, 10, 14, 1], [4, 7, 12, 6, 15, 9, 11, 14, 1], [5, 8, 12, 6, 13, 10, 11, 14, 1]] 
39;156.79473416529092;1567.2766501940987;5623.96212407579;0;[[3, 8, 12, 5, 12, 9, 10, 14, 1], [5, 7, 12, 6, 13, 10, 11, 14, 0], [4, 8, 12, 5, 15, 9, 11, 14, 1], [3, 8, 12, 5, 13, 10, 11, 14, 1], [5, 7, 12, 6, 15, 9, 11, 14, 1], [3, 8, 12, 5, 12, 9, 10, 14, 1], [3, 8, 12, 5, 13, 10, 11, 14, 1], [5, 7, 12, 6, 12, 9, 10, 14, 1], [3, 8, 12, 5, 15, 9, 11, 14, 1], [3, 8, 12, 5, 12, 9, 10, 14, 1], [5, 7, 12, 6, 13, 10, 11, 14, 0], [4, 8, 12, 5, 15, 9, 11, 14, 1], [3, 8, 12, 5, 13, 10, 11, 14, 1], [5, 7, 12, 6, 15, 9, 11, 14, 1], [3, 8, 12, 5, 12, 9, 10, 14, 1]] 
40;156.79473416529092;1579.4260680282234;5623.96212407579;0;[[3, 8, 12, 6, 13, 10, 11, 14, 0], [5, 7, 14, 6, 12, 9, 10, 14, 1], [3, 8, 12, 5, 15, 9, 12, 14, 1], [4, 8, 12, 5, 12, 8, 10, 14, 1], [5, 7, 12, 6, 15, 9, 11, 18, 1], [5, 8, 12, 5, 13, 10, 11, 14, 0], [3, 8, 12, 5, 12, 9, 10, 14, 1], [5, 7, 12, 6, 13, 10, 11, 14, 0], [4, 8, 12, 5, 15, 9, 11, 14, 1], [3, 8, 12, 6, 13, 10, 11, 14, 0], [5, 7, 14, 6, 12, 9, 10, 14, 1], [3, 8, 12, 5, 15, 9, 12, 14, 1], [4, 8, 12, 5, 12, 8, 10, 14, 1], [5, 7, 12, 6, 15, 9, 11, 18, 1], [5, 8, 12, 5, 13, 10, 11, 14, 0]] 
41;156.79473416529092;1585.6631543070102;5623.96212407579;0;[[3, 8, 12, 6, 12, 9, 13, 14, 1], [5, 7, 14, 6, 13, 10, 12, 14, 0], [5, 8, 12, 6, 15, 9, 12, 14, 1], [4, 8, 12, 5, 13, 10, 11, 14, 0], [5, 7, 14, 6, 14, 9, 12, 14, 1], [3, 8, 12, 5, 12, 8, 10, 14, 1], [3, 8, 12, 6, 13, 10, 11, 14, 0], [5, 7, 14, 6, 12, 9, 10, 14, 1], [3, 8, 12, 5, 15, 9, 12, 14, 1], [3, 8, 12, 6, 12, 9, 13, 14, 1], [5, 7, 14, 6, 13, 10, 12, 14, 0], [5, 8, 12, 6, 15, 9, 12, 14, 1], [4, 8, 12, 5, 13, 10, 11, 14, 0], [5, 7, 14, 6, 14, 9, 12, 14, 1], [3, 8, 12, 5, 12, 8, 10, 14, 1]] 
42;156.79473416529092;1595.907163812774;5623.96212407579;0;[[3, 8, 13, 6, 13, 10, 12, 14, 0], [5, 7, 14, 6, 12, 9, 13, 14, 1], [3, 6, 12, 6, 15, 9, 12, 14, 1], [5, 8, 12, 6, 12, 9, 11, 14, 1], [5, 7, 14, 5, 15, 9, 12, 14, 1], [5, 8, 12, 6, 13, 10, 12, 14, 0], [3, 8, 12, 6, 12, 9, 13, 14, 1], [5, 7, 14, 6, 13, 10, 12, 14, 0], [5, 8, 12, 6, 15, 9, 12, 14, 1], [3, 8, 13, 6, 13, 10, 12, 14, 0], [5, 7, 14, 6, 12, 9, 13, 14, 1], [3, 6, 12, 6, 15, 9, 12, 14, 1], [5, 8, 12, 6, 12, 9, 11, 14, 1], [5, 7, 14, 5, 15, 9, 12, 14, 1], [5, 8, 12, 6, 13, 10, 12, 14, 0]] 
43;156.79473416529092;1607.518694434214;5623.96212407579;0;[[3, 8, 13, 6, 12, 9, 13, 14, 1], [4, 7, 14, 6, 13, 10, 12, 14, 0], [3, 8, 13, 6, 14, 9, 12, 14, 1], [3, 5, 12, 6, 13, 10, 12, 14, 0], [3, 7, 14, 6, 15, 9, 12, 14, 1], [3, 6, 12, 6, 12, 9, 13, 16, 1], [3, 8, 13, 6, 13, 10, 12, 14, 0], [5, 7, 14, 6, 12, 9, 13, 14, 1], [3, 6, 12, 6, 15, 9, 12, 14, 1], [3, 8, 13, 6, 12, 9, 13, 14, 1], [4, 7, 14, 6, 13, 10, 12, 14, 0], [3, 8, 13, 6, 14, 9, 12, 14, 1], [3, 5, 12, 6, 13, 10, 12, 14, 0], [3, 7, 14, 6, 15, 9, 12, 14, 1], [3, 6, 12, 6, 12, 9, 13, 16, 1]] 
44;156.79473416529092;1619.1327587341104;5623.96212407579;0;[[3, 8, 13, 6, 13, 10, 12, 14, 0], [4, 7, 14, 6, 12, 9, 13, 14, 1], [3, 8, 14, 6, 14, 9, 12, 14, 1], [3, 8, 13, 6, 12, 9, 13, 14, 1], [3, 7, 14, 6, 14, 9, 12, 14, 1], [3, 8, 13, 6, 13, 10, 12, 14, 0], [3, 8, 13, 6, 12, 9, 13, 14, 1], [4, 7, 14, 6, 13, 10, 12, 14, 0], [3, 8, 13, 6, 14, 9, 12, 14, 1], [3, 8, 13, 6, 13, 10, 12, 14, 0], [4, 7, 14, 6, 12, 9, 13, 14, 1], [3, 8, 14, 6, 14, 9, 12, 14, 1], [3, 8, 13, 6, 12, 9, 13, 14, 1], [3, 7, 14, 6, 14, 9, 12, 14, 1], [3, 8, 13, 6, 13, 10, 12, 14, 0]] 
45;156.79473416529092;1642.2096954036906;5623.96212407579;0;[[3, 5, 13, 6, 12, 9, 13, 14, 1], [4, 7, 14, 6, 13, 10, 12, 14, 0], [3, 8, 13, 6, 14, 9, 12, 14, 1], [3, 8, 14, 5, 13, 10, 12, 14, 0], [4, 7, 14, 6, 14, 9, 12, 16, 1], [4, 8, 14, 6, 12, 9, 13, 14, 1], [3, 8, 13, 6, 13, 10, 12, 14, 0], [4, 7, 14, 6, 12, 9, 13, 14, 1], [3, 8, 14, 6, 14, 9, 12, 14, 1], [3, 5, 13, 6, 12, 9, 13, 14, 1], [4, 7, 14, 6, 13, 10, 12, 14, 0], [3, 8, 13, 6, 14, 9, 12, 14, 1], [3, 8, 14, 5, 13, 10, 12, 14, 0], [4, 7, 14, 6, 14, 9, 12, 16, 1], [4, 8, 14, 6, 12, 9, 13, 14, 1]] 
46;156.79473416529092;1658.102575262816;5623.96212407579;0;[[5, 5, 13, 6, 13, 10, 12, 14, 0], [4, 7, 14, 6, 12, 9, 13, 18, 1], [3, 5, 13, 6, 14, 9, 12, 14, 1], [3, 8, 13, 6, 12, 9, 13, 15, 1], [4, 7, 14, 6, 14, 9, 12, 14, 0], [3, 8, 13, 6, 13, 10, 12, 14, 1], [3, 5, 13, 6, 12, 9, 13, 14, 1], [4, 7, 14, 6, 13, 10, 12, 14, 0], [3, 8, 13, 6, 14, 9, 12, 14, 1], [5, 5, 13, 6, 13, 10, 12, 14, 0], [4, 7, 14, 6, 12, 9, 13, 18, 1], [3, 5, 13, 6, 14, 9, 12, 14, 1], [3, 8, 13, 6, 12, 9, 13, 15, 1], [4, 7, 14, 6, 14, 9, 12, 14, 0], [3, 8, 13, 6, 13, 10, 12, 14, 1]] 
47;156.79473416529092;1666.9145591763534;5623.96212407579;0;[[5, 5, 13, 6, 12, 9, 13, 18, 1], [4, 7, 14, 6, 13, 10, 12, 16, 0], [5, 5, 13, 6, 14, 9, 12, 14, 1], [3, 5, 14, 6, 13, 10, 12, 14, 0], [4, 7, 13, 6, 14, 9, 12, 14, 1], [3, 5, 13, 6, 12, 9, 13, 18, 1], [5, 5, 13, 6, 13, 10, 12, 14, 0], [4, 7, 14, 6, 12, 9, 13, 18, 1], [3, 5, 13, 6, 14, 9, 12, 14, 1], [5, 5, 13, 6, 12, 9, 13, 18, 1], [4, 7, 14, 6, 13, 10, 12, 16, 0], [5, 5, 13, 6, 14, 9, 12, 14, 1], [3, 5, 14, 6, 13, 10, 12, 14, 0], [4, 7, 13, 6, 14, 9, 12, 14, 1], [3, 5, 13, 6, 12, 9, 13, 18, 1]] 
48;156.79473416529092;1660.3062112355342;5623.96212407579;0;[[3, 5, 13, 6, 13, 10, 12, 16, 0], [4, 7, 12, 6, 12, 9, 13, 18, 1], [5, 5, 13, 6, 14, 9, 12, 14, 1], [5, 5, 13, 6, 15, 9, 13, 18, 1], [4, 7, 14, 6, 14, 9, 12, 14, 1], [5, 5, 13, 6, 13, 10, 12, 16, 0], [5, 5, 13, 6, 12, 9, 13, 18, 1], [4, 7, 14, 6, 13, 10, 12, 16, 0], [5, 5, 13, 6, 14, 9, 12, 14, 1], [3, 5, 13, 6, 13, 10, 12, 16, 0], [4, 7, 12, 6, 12, 9, 13, 18, 1], [5, 5, 13, 6, 14, 9, 12, 14, 1], [5, 5, 13, 6, 15, 9, 13, 18, 1], [4, 7, 14, 6, 14, 9, 12, 14, 1], [5, 5, 13, 6, 13, 10, 12, 16, 0]] 
49;156.79473416529092;1658.1646135678527;5623.96212407579;0;[[3, 5, 13, 6, 12, 9, 13, 18, 1], [4, 7, 12, 6, 13, 8, 12, 16, 0], [3, 5, 13, 6, 14, 10, 12, 14, 1], [5, 5, 15, 6, 13, 10, 12, 16, 0], [4, 7, 12, 6, 14, 9, 12, 14, 1], [5, 5, 13, 6, 12, 9, 13, 18, 1], [3, 5, 13, 6, 13, 10, 12, 16, 0], [4, 7, 12, 6, 12, 9, 13, 18, 1], [5, 5, 13, 6, 14, 9, 12, 14, 1], [3, 5, 13, 6, 12, 9, 13, 18, 1], [4, 7, 12, 6, 13, 8, 12, 16, 0], [3, 5, 13, 6, 14, 10, 12, 14, 1], [5, 5, 15, 6, 13, 10, 12, 16, 0], [4, 7, 12, 6, 14, 9, 12, 14, 1], [5, 5, 13, 6, 12, 9, 13, 18, 1]] 
